Date,NVDA.O,AAPL.O,GOOG.O,GOOGL.O,AVGO.O,TSLA.O,MU.O,AMD.O,AMAT.O,LRCX.O,INTC.O,KLAC.O,TXN.O,ADI.O,QCOM.O,RTX.N,BA.N,LMT.N,NOC.N,GD.N,CAT.N,GE.N,ETN.N,PH.N,HWM.N,FCX.N,WDC.O,STX.O,VRT.N,HON.O,SPY.N,.MVREMXTR
2016-08-23,1.57275,27.2125,38.604,39.8295,17.734,14.989318,16.18,7.67,29.95,9.388,35.4,68.05,69.98,63.8,63.09,63.699977,134.14,249.75,214.5,152.15,84.01,149.461803,67.68,124.51,18.100184,11.98,35.136516,32.12,,104.950706,,316.02
2016-08-24,1.5485,27.0075,38.482,39.68,17.53,14.841318,15.51,7.43,29.7,9.269,35.15,67.17,69.9,62.7,62.61,63.676385,133.29,248.12,214.0,152.29,83.15,149.413945,67.3,123.32,17.307223,11.08,34.312886,31.58,,104.726471,,314.32
2016-08-25,1.53825,26.8925,38.4705,39.565,17.604,14.730652,16.2,7.465,29.65,9.344,35.09,67.3,69.82,62.72,62.64,63.534829,132.98,248.53,213.44,152.68,82.84,149.366087,67.39,123.56,17.376176,11.09,35.091179,32.05,,104.735441,,309.63
2016-08-26,1.55075,26.735,38.477,39.661,17.716,14.665985,16.51,7.67,29.97,9.381,35.26,67.52,69.75,62.96,62.97,63.293005,132.23,244.44,211.93,151.58,82.66,149.461803,67.32,123.24,17.23827,10.89,35.461434,33.33,,104.717502,,311.06
2016-08-29,1.54975,26.705,38.6075,39.791,17.74,14.346652,16.91,7.59,30.05,9.434,35.55,68.73,69.98,62.89,62.98,63.682283,132.9,244.3,213.1,152.82,83.1,150.083963,67.71,123.74,17.686465,10.98,35.574778,33.73,,105.094216,,311.61
2016-08-30,1.54075,26.5,38.4545,39.596,17.7,14.089319,16.74,7.49,29.99,9.298,35.7,68.36,69.31,62.9,62.94,63.316598,130.81,239.45,212.62,152.56,82.48,150.131821,67.15,123.2,17.531321,10.56,35.58989,33.92,,104.959675,,312.1
2016-08-31,1.5335,26.525,38.3525,39.4925,17.642,14.133986,16.49,7.4,29.84,9.332,35.89,69.26,69.54,62.56,63.07,62.773968,129.45,242.97,212.07,152.22,81.95,149.509662,66.54,122.53,17.376176,10.29,35.264972,33.74,,104.681625,,310.92
2016-09-01,1.57875,26.6825,38.439,39.57,17.709,13.384653,16.64,7.35,30.29,9.463,36.02,70.74,69.7,63.06,63.47,62.945015,129.9,243.61,211.83,152.84,81.45,149.318228,66.92,122.86,17.462368,10.35,35.000504,33.71,,104.161401,,307.53
2016-09-02,1.56325,26.9325,38.573,39.8435,17.311,13.18532,16.7,7.51,30.02,9.436,36.08,70.2,69.68,63.15,63.35,63.068876,131.16,243.32,213.24,153.81,81.69,149.748954,67.54,123.51,17.462368,10.48,35.491659,33.92,,104.394604,,309.35
2016-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.23
2016-09-06,1.578,26.925,39.004,40.401,17.11,13.521986,17.01,7.34,29.98,9.37,36.57,70.54,69.79,62.73,63.09,62.526246,132.99,243.0,214.76,154.63,82.08,148.600352,66.62,123.22,17.789895,10.72,35.929921,34.47,,103.784687,,312.56
2016-09-07,1.55475,27.09,39.0175,40.3995,16.89,13.44732,17.16,6.84,29.91,9.404,36.46,70.8,69.49,61.65,62.43,62.431876,132.64,241.37,212.86,153.11,83.72,148.648211,66.74,124.14,17.600274,10.6,40.274759,36.51,,102.466188,,314.05
2016-09-08,1.566,26.38,38.766,40.142,16.838,13.15732,17.45,6.225,29.79,9.357,36.44,70.46,68.99,61.41,62.69,62.372894,132.9,241.63,212.73,152.4,83.54,148.552494,66.08,124.35,17.445129,10.62,40.403215,36.31,,102.089474,,313.34
2016-09-09,1.488,25.7825,37.983,39.424,16.078,12.964654,16.81,5.9,28.86,9.118,35.44,69.43,66.67,59.62,60.52,60.562164,128.53,237.94,209.24,149.91,80.79,144.101662,63.57,120.78,16.548739,10.27,38.982642,36.09,,100.466016,,306.92
2016-09-12,1.51875,26.36,38.451,39.941,16.448,13.219987,17.15,5.94,29.59,9.327,36.08,70.62,67.94,60.62,62.25,61.358413,130.12,238.8,210.27,151.81,81.92,145.920281,64.99,122.86,16.859028,11.08,39.526691,36.55,,101.793484,,293.46
2016-09-13,1.49675,26.9875,37.9845,39.436,16.524,13.069987,16.75,5.74,29.38,9.154,35.61,69.03,67.45,60.45,61.29,60.34983,128.76,237.41,208.36,150.6,80.23,142.857343,63.21,120.84,16.410833,10.15,39.572029,36.14,,100.098272,,292.82
2016-09-14,1.51,27.9425,38.1245,39.523,16.961,13.093987,16.93,6.04,29.43,9.157,35.62,68.9,67.79,60.92,61.59,59.960553,127.67,237.41,208.81,149.83,81.02,142.139467,62.98,120.85,16.186736,9.8,39.284892,36.07,,102.277831,,294.19
2016-09-15,1.56725,28.8925,38.588,40.0615,17.272,13.36132,17.45,6.02,30.15,9.336,36.56,70.26,69.22,62.65,62.54,60.579858,127.77,239.09,211.39,152.16,82.03,142.378759,63.09,122.56,16.324642,9.78,40.259647,36.45,,103.399003,,295.67
2016-09-16,1.571,28.73,38.444,39.8985,17.124,13.69332,17.48,6.05,30.05,9.296,37.67,70.23,69.36,62.05,62.99,59.040442,126.7,237.45,211.0,150.75,82.05,142.04375,62.35,121.52,16.272927,9.94,41.513983,36.4,,102.484127,,296.6
2016-09-19,1.59175,28.395,38.285,39.7695,17.073,13.755986,16.95,6.16,30.3,9.215,37.16,69.69,69.54,62.46,62.86,59.240979,127.48,240.88,211.16,152.17,81.88,140.84729,63.25,122.39,16.135021,10.01,41.279739,35.95,,102.735269,,299.11
2016-09-20,1.57725,28.3925,38.5705,39.989,16.823,13.642653,16.92,6.17,30.39,9.198,37.14,69.18,69.18,62.34,62.7,59.123016,127.79,240.48,212.11,151.86,81.7,141.995892,62.74,122.03,16.272927,9.95,41.121058,35.53,,103.031259,,296.89
2016-09-21,1.6215,28.3875,38.811,40.2515,16.983,13.68132,17.66,6.29,30.57,9.329,37.45,69.79,69.56,63.3,63.57,60.137497,130.56,243.82,215.85,153.1,83.47,142.857343,63.73,123.45,16.669407,10.54,42.413175,36.69,,103.982013,,295.8
2016-09-22,1.6255,28.655,39.3605,40.7975,16.884,13.761986,17.59,6.37,30.29,9.269,37.55,69.51,69.76,63.68,63.52,60.750904,131.87,246.62,216.49,154.86,83.5,143.766653,64.09,123.96,16.859028,10.98,42.367838,36.4,,104.789257,,296.23
2016-09-23,1.62375,28.1775,39.345,40.748,16.665,13.829986,17.48,6.55,29.66,9.178,37.19,69.32,68.98,63.23,62.75,60.491386,131.78,245.84,217.05,153.81,82.44,143.048777,63.31,121.93,16.824552,10.63,42.26205,36.46,,104.02686,,295.21
2016-09-26,1.6085,28.22,38.7105,40.1325,16.669,13.932653,17.36,6.32,29.35,9.141,36.65,69.0,68.42,62.28,62.31,60.296747,130.57,245.53,217.0,153.87,82.37,141.373733,62.9,121.35,16.686646,10.51,43.078124,37.2,,103.990982,,290.74
2016-09-27,1.6635,28.2725,39.1505,40.5365,17.086,13.720653,18.0,6.54,29.64,9.251,37.18,70.0,69.45,63.81,63.31,60.367525,131.32,245.79,218.05,155.28,82.88,143.000919,63.41,122.69,16.634931,10.21,44.476029,38.42,,104.233156,,293.11
2016-09-28,1.6695,28.4875,39.078,40.503,17.07,13.75132,17.44,6.59,29.74,9.294,37.44,69.85,69.74,63.93,63.45,60.367525,132.23,245.75,217.9,156.01,86.59,143.096635,64.57,124.78,17.031411,10.91,43.833748,38.21,,105.085247,,292.79
2016-09-29,1.685,28.045,38.7505,40.132,17.246,13.379987,17.54,6.67,29.58,9.323,37.32,68.77,69.84,63.74,67.45,59.606664,131.03,242.34,213.61,155.61,87.47,141.325874,64.16,123.99,17.169317,10.69,44.03021,37.79,,104.215217,,296.36
2016-09-30,1.713,28.2625,38.8645,40.203,17.252,13.601986,17.78,6.91,30.15,9.471,37.75,69.71,70.18,64.45,68.5,59.925164,131.74,239.72,213.95,155.16,88.77,141.7566,65.71,125.53,17.479606,10.86,44.181335,38.55,,104.573992,,296.52
2016-10-03,1.71125,28.13,38.628,40.019,17.007,14.246652,17.73,6.95,29.92,9.459,37.66,70.41,69.66,64.25,67.11,60.41471,132.38,240.58,215.1,154.71,88.28,141.852317,65.87,124.7,17.445129,10.69,44.476029,38.41,,104.685515,,295.46
2016-10-04,1.7075,28.25,38.8215,40.1395,16.905,14.093986,17.8,6.97,29.61,9.483,37.54,70.3,69.59,64.24,66.68,59.824895,132.25,237.1,212.83,153.55,87.51,141.182299,64.32,123.65,17.583036,10.39,44.347573,38.24,,103.630091,,296.79
2016-10-05,1.70575,28.2625,38.8235,40.0615,17.348,13.897319,17.7,6.78,29.94,9.617,37.99,71.21,70.6,64.68,66.84,60.308543,134.66,236.6,212.48,153.72,89.42,141.182299,65.54,127.41,17.927801,10.67,44.763166,38.54,,103.972878,,295.49
2016-10-06,1.6835,28.4725,38.843,40.154,17.419,13.399987,17.73,6.96,29.89,10.019,38.07,71.79,70.96,64.74,67.54,60.208275,134.42,234.72,214.21,154.14,89.29,140.081556,65.5,126.92,18.261074,10.3,43.863973,37.81,,104.288604,,292.31
2016-10-07,1.67125,28.515,38.754,40.0355,17.421,13.10732,17.61,6.75,29.75,10.035,38.1,72.67,70.87,64.42,68.19,59.323553,133.85,233.53,215.43,152.96,88.47,139.172246,64.48,124.66,18.025485,10.13,44.33246,37.89,,96.467635,,291.24
2016-10-10,1.6775,29.0125,39.297,40.7085,17.477,13.396653,17.5,6.84,29.38,10.215,38.02,73.54,69.93,63.35,67.25,58.969664,135.84,233.29,216.62,152.89,88.22,138.119361,64.14,125.09,18.10593,10.19,44.778278,37.97,,96.341345,,293.86
2016-10-11,1.65325,29.075,39.1535,40.4785,17.117,13.339987,16.86,6.5,28.64,9.959,37.27,72.39,68.76,62.1,66.09,58.255988,133.74,231.85,215.22,149.6,87.47,138.406512,63.12,123.07,16.037337,9.87,42.783431,35.1,,95.421231,,291.36
2016-10-12,1.66075,29.335,39.307,40.5885,17.047,13.433987,16.78,6.62,28.64,9.868,37.13,72.1,68.46,61.19,66.06,58.350359,133.16,232.1,216.85,150.0,87.58,138.310795,64.26,123.93,15.57765,10.05,42.639862,35.23,,96.90965,,287.48
2016-10-13,1.63375,29.245,38.9095,40.204,16.894,13.34932,16.85,6.49,27.86,9.773,36.97,71.34,67.77,60.71,65.7,58.892988,133.38,232.99,218.37,151.01,86.97,137.688635,63.15,123.42,15.370791,9.64,41.770895,35.18,,97.658371,,284.9
2016-10-14,1.64975,29.4075,38.9265,40.23,17.009,13.100654,17.13,6.75,28.07,9.822,37.45,71.97,68.49,62.06,65.7,59.075831,133.5,232.57,218.92,151.34,87.67,138.262936,63.3,124.54,15.192662,9.66,41.43842,35.16,,98.325904,,285.77
2016-10-17,1.64025,29.3875,38.998,40.342,16.888,12.930654,16.99,6.67,27.8,9.806,37.29,71.99,68.42,61.7,65.19,58.810414,134.0,232.77,219.14,150.48,87.29,138.071503,63.12,124.39,15.140947,9.52,40.184084,35.01,,97.459915,,286.07
2016-10-18,1.66525,29.3675,39.763,41.0745,17.217,13.27332,17.41,6.73,28.02,9.947,37.75,72.09,69.25,62.14,66.1,58.975562,135.1,232.79,219.44,151.88,87.22,138.693662,63.19,122.82,15.232885,9.72,40.79614,35.34,,97.306562,,291.73
2016-10-19,1.66175,29.28,40.078,41.3545,17.187,13.570653,17.215,6.77,28.32,9.972,35.51,71.94,69.49,61.91,65.79,58.839905,136.18,232.33,218.16,151.42,88.0,139.076529,63.68,123.73,15.537428,10.02,40.501446,34.32,,97.667391,,295.61
2016-10-20,1.69325,29.265,39.8485,41.0815,17.341,13.27332,17.205,6.96,28.38,9.694,35.43,71.99,69.75,63.47,67.34,58.562692,135.84,231.83,217.36,150.71,86.63,139.124388,63.8,122.8,15.336314,10.21,40.697909,34.98,,97.550122,,295.09
2016-10-21,1.6885,29.15,39.9685,41.203,17.292,13.33932,16.94,6.52,28.43,9.761,35.15,73.64,69.97,62.91,67.93,58.197007,135.63,230.52,215.86,150.18,86.33,138.693662,63.71,123.2,15.44549,10.04,40.100966,34.5,,98.289821,,294.32
2016-10-24,1.76775,29.4125,40.6555,41.787,17.655,13.51732,17.06,7.005,29.15,9.898,35.26,74.56,71.68,64.02,68.06,58.698349,137.45,232.16,216.46,151.44,85.99,138.406512,63.37,120.79,15.433998,10.18,40.440996,34.52,,98.560443,,294.17
2016-10-25,1.79675,29.5625,40.3835,41.4275,17.365,13.48932,17.54,7.5,28.86,9.808,35.1,74.9,71.2,64.06,67.71,59.783608,139.02,249.26,219.53,152.59,84.48,137.114335,63.18,121.35,15.68108,10.55,40.524115,34.27,,98.389049,,295.72
2016-10-26,1.804,28.8975,39.9535,41.105,17.3,13.482653,17.64,7.29,28.85,9.787,34.92,75.29,71.71,63.44,68.2,59.577173,145.54,250.09,228.05,151.14,84.13,138.167219,64.21,121.84,15.968384,10.58,42.707868,34.84,,98.713795,,299.21
2016-10-27,1.767,28.62,39.7675,40.8675,17.224,13.600653,17.53,7.11,28.86,9.67,34.81,74.72,70.73,63.27,70.09,59.022747,143.31,248.53,225.35,150.13,83.01,137.018618,62.29,121.71,16.215466,10.69,45.020078,34.24,,98.172552,,293.74
2016-10-28,1.764,28.43,39.7685,40.978,16.935,13.33132,17.2,7.2,28.66,9.621,34.74,74.66,70.8,63.53,68.4,60.066719,143.01,248.0,228.38,151.5,83.88,139.842264,62.38,121.96,16.301658,10.93,44.740497,34.15,,99.074624,,291.77
2016-10-31,1.779,28.385,39.227,40.495,17.028,13.181987,17.16,7.23,29.08,9.686,34.87,75.11,70.85,64.1,68.72,60.279053,142.43,246.38,229.0,150.74,83.46,139.267963,63.77,122.75,16.502771,11.18,44.158667,34.31,,98.939314,,296.81
2016-11-01,1.72625,27.8725,39.1805,40.274,16.88,12.719321,16.98,7.09,28.9,9.605,34.52,73.9,69.44,63.6,68.34,60.166988,142.41,244.98,228.42,149.98,82.24,138.215078,60.7,121.18,14.502199,11.15,43.251918,33.71,,98.461215,,295.82
2016-11-02,1.719,27.8975,38.435,39.421,17.256,12.534654,16.68,6.76,28.59,9.585,34.6,74.73,68.84,63.66,67.09,59.889775,140.75,245.11,228.67,149.67,81.11,136.3486,60.88,119.88,13.751028,10.62,41.710445,32.65,,97.838785,,294.85
2016-11-03,1.699,27.4575,38.1065,39.1095,17.299,12.494654,16.62,6.7,28.27,9.524,33.93,74.68,67.9,63.85,66.95,59.600766,140.02,238.7,225.54,150.03,81.27,135.343574,59.72,119.29,13.406102,10.73,41.665107,33.08,,97.739557,,294.87
2016-11-04,1.68925,27.21,38.101,39.055,17.217,12.703987,16.68,6.56,28.22,9.5,33.61,74.52,67.6,63.43,66.73,59.765914,139.54,236.28,225.23,149.81,82.31,136.109308,60.76,120.55,13.551738,11.05,41.574432,33.0,,97.64935,,295.0
2016-11-07,1.78175,27.6025,39.126,40.1015,17.696,12.880654,17.375,6.96,29.33,9.851,34.69,75.54,69.01,64.36,68.46,60.780395,143.03,239.27,230.06,152.39,83.75,140.272989,62.43,125.65,13.291127,11.29,43.576836,34.65,,100.355567,,297.79
2016-11-08,1.779,27.765,39.5255,40.599,17.7,12.995987,17.41,7.0,29.51,9.912,34.74,75.53,69.83,64.85,68.27,60.969136,142.2,239.19,229.87,153.78,84.68,140.799432,63.0,126.41,13.344782,12.09,43.26703,34.49,,99.787262,,299.45
2016-11-09,1.749,27.72,39.2655,40.2795,17.342,12.670654,17.2,6.94,29.13,9.801,34.75,75.49,69.79,64.97,67.88,61.818469,145.09,253.46,242.3,162.09,91.2,141.804458,66.32,131.96,13.436763,13.07,43.433268,34.76,,101.356868,,293.2
2016-11-10,1.69425,26.9475,38.128,39.0145,16.794,12.356654,16.99,6.295,28.18,9.597,34.5,74.51,69.14,64.25,66.31,63.941801,147.69,257.27,245.17,166.51,93.45,145.537414,68.7,136.97,14.141943,13.8,42.949668,36.17,,102.105588,,304.15
2016-11-11,2.19925,27.1075,37.701,38.5875,16.754,12.570654,17.67,6.685,28.82,9.749,34.61,75.46,69.85,65.32,66.88,64.207218,148.52,259.17,247.5,168.55,93.01,146.973166,67.31,138.74,14.456209,13.94,44.498697,37.25,,102.159712,,312.96
2016-11-14,2.091,26.4275,36.804,37.661,16.378,12.096655,17.71,6.79,28.99,9.851,34.48,75.48,70.02,66.46,65.93,63.617403,149.99,267.24,251.12,170.19,94.17,146.015998,67.06,138.99,14.632504,13.92,44.944516,38.0,,101.970277,,312.91
2016-11-15,2.15475,26.7775,37.9245,38.758,16.645,12.251321,18.1,6.97,29.61,10.112,34.91,77.75,71.03,68.21,66.77,63.511237,148.11,265.93,247.45,168.02,94.44,147.1646,65.85,140.02,15.261035,13.99,45.118309,38.51,,102.042443,,310.84
2016-11-16,2.29075,27.4975,38.224,38.999,16.783,12.261988,18.24,7.67,30.02,10.124,34.84,77.7,71.2,67.88,66.3,63.08657,146.44,263.35,245.39,165.84,93.35,147.116742,65.54,137.81,15.031085,13.8,44.982297,38.26,,101.275681,,309.53
2016-11-17,2.30975,27.4875,38.5615,39.308,16.704,12.577321,19.18,8.46,30.73,10.38,35.02,79.05,72.08,68.21,66.67,62.933218,145.33,263.28,244.66,165.63,92.78,147.356034,64.79,137.1,14.94677,13.8,44.430691,39.23,,102.024402,,312.79
2016-11-18,2.334,27.515,38.027,38.7985,16.816,12.334654,19.21,8.71,30.74,10.471,34.95,80.04,72.6,68.47,67.31,62.815255,146.35,263.09,245.46,166.62,92.34,146.781733,64.15,136.08,15.261035,13.73,46.04017,39.29,,101.113308,,308.3
2016-11-21,2.3245,27.9325,38.46,39.24,17.258,12.301321,19.49,8.94,31.35,10.624,34.98,80.96,73.68,69.82,67.1,63.02169,147.02,263.42,246.29,168.43,92.9,147.738901,65.54,137.23,15.46799,14.51,46.22152,39.82,,101.221557,,314.77
2016-11-22,2.34125,27.95,38.4135,39.25,17.702,12.744654,19.74,8.69,31.67,10.671,35.48,83.04,74.4,72.89,68.31,63.074774,149.52,264.66,248.07,170.18,93.62,149.222511,65.58,137.82,15.245705,15.12,46.236633,38.96,,101.501199,,323.38
2016-11-23,2.34925,27.8075,38.0495,38.95,17.708,12.875987,19.91,8.8,31.88,10.695,35.2,81.83,74.06,73.59,68.13,63.764857,149.74,264.4,247.59,170.55,96.18,149.988246,66.49,138.29,15.54464,16.21,46.123289,38.82,,102.682914,,322.91
2016-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.69
2016-11-25,2.354,27.9475,38.084,39.0115,17.675,13.109987,20.13,8.77,31.88,10.754,35.44,82.27,74.43,74.2,68.29,64.160033,150.04,265.92,248.58,172.08,95.81,150.46683,66.81,139.04,15.736266,16.0,46.538882,39.07,,102.989619,,329.8
2016-11-28,2.35275,27.8925,38.412,39.2895,17.465,13.074654,19.99,8.83,31.84,10.677,35.51,82.51,74.53,74.16,67.1,63.965394,149.77,265.93,248.96,172.67,94.9,149.55752,65.98,136.76,15.444995,15.78,47.052706,39.37,,102.700956,,331.76
2016-11-29,2.33125,27.865,38.542,39.472,17.545,12.637987,19.42,8.93,32.16,10.757,35.31,81.68,74.4,74.53,66.77,64.195422,151.64,266.58,251.8,175.13,94.04,148.600352,65.69,136.95,15.077075,14.97,47.354956,39.5,,102.240899,,326.1
2016-11-30,2.305,27.63,37.902,38.794,17.049,12.626654,19.53,8.91,32.2,10.602,34.7,79.84,73.93,74.24,68.13,63.534829,150.56,265.25,249.65,175.35,95.56,147.212458,66.51,138.93,14.778139,15.35,48.103024,40.1,,102.782142,,324.12
2016-12-01,2.191,27.3725,37.396,38.2165,16.279,12.125321,18.48,8.39,30.1,9.858,33.76,75.93,70.41,69.01,64.16,63.393274,152.39,266.4,249.07,176.4,96.24,150.227538,67.65,143.47,14.94677,15.03,46.553995,38.11,,102.538583,,327.77
2016-12-02,2.21125,27.475,37.525,38.223,16.422,12.097988,18.79,8.53,31.44,10.049,34.16,76.26,70.72,70.11,65.84,63.829736,152.25,267.62,250.87,178.67,95.14,149.988246,67.76,141.9,15.092405,15.42,47.86878,38.87,,101.438054,,325.27
2016-12-05,2.297,27.2775,38.126,38.911,16.613,12.453321,18.61,8.68,31.53,10.24,34.39,77.03,70.51,70.6,66.36,63.357885,152.16,266.93,247.49,178.52,94.45,148.887503,68.01,142.46,15.52931,15.87,46.916694,39.16,,101.825946,,323.12
2016-12-06,2.33475,27.4875,37.9555,38.809,16.476,12.389988,19.06,9.45,31.61,10.305,34.72,78.12,71.37,71.0,67.45,63.363783,152.24,266.0,247.84,178.09,95.22,149.174653,68.45,142.55,15.5753,15.89,48.246592,39.15,,101.997339,,326.56
2016-12-07,2.37675,27.7575,38.5595,39.5735,16.855,12.876654,20.44,9.56,32.51,10.655,35.5,79.26,72.2,72.94,68.34,64.690866,154.14,266.38,247.14,178.43,97.33,151.232564,68.9,144.98,16.004541,15.43,52.2514,40.27,,105.100469,,331.66
2016-12-08,2.337,28.03,38.821,39.7585,17.071,12.819321,20.66,10.34,32.71,10.715,35.7,78.85,72.13,73.88,68.55,63.953598,155.39,259.25,237.72,173.67,96.27,150.897556,68.98,141.89,16.027536,15.6,51.571338,39.23,,104.324686,,337.02
2016-12-09,2.2955,28.4875,39.4645,40.4725,17.909,12.811987,20.5,10.34,32.35,10.409,35.76,77.21,71.99,73.14,68.52,64.755745,156.49,259.53,238.43,175.39,95.53,152.094016,69.53,142.51,16.709722,15.75,51.163301,39.38,,104.847889,,338.0584
2016-12-12,2.23975,28.325,39.4635,40.395,17.816,12.828654,20.02,10.68,32.0,10.363,35.97,77.32,71.73,72.9,68.47,65.109634,157.16,253.11,232.07,173.74,95.08,152.476883,69.86,141.56,16.541092,15.36,50.090315,39.17,,105.912334,,333.52
2016-12-13,2.27925,28.7975,39.805,40.767,17.944,13.209987,20.13,10.54,32.03,10.406,36.8,77.97,73.2,73.1,69.34,65.062449,156.66,251.69,231.56,174.31,96.02,151.902582,68.85,141.01,16.242156,15.04,51.30687,40.84,,106.525743,,330.91
2016-12-14,2.41125,28.7975,39.8535,40.8945,17.762,13.245987,20.02,10.55,32.14,10.444,36.55,77.81,72.5,72.54,67.56,64.449042,154.47,252.3,232.1,173.74,93.74,150.75398,67.67,140.2,15.904896,14.65,50.755264,40.2,,105.100469,,332.29
2016-12-15,2.46775,28.955,39.8925,40.7825,18.001,13.171987,20.29,10.86,33.06,10.612,36.79,79.36,73.45,73.61,68.03,63.776653,153.77,250.65,231.99,174.12,94.53,149.605379,67.89,143.0,15.759261,14.61,51.299313,40.6,,104.947116,,320.18
2016-12-16,2.51025,28.9925,39.54,40.492,17.842,13.49932,20.27,10.66,32.51,10.445,36.31,78.19,72.89,72.09,66.46,64.006681,154.5,250.08,231.7,174.41,92.58,151.950441,68.06,142.75,15.52931,13.83,50.76282,39.1,,104.983199,,321.04
2016-12-19,2.54075,29.16,39.71,40.625,18.046,13.51532,20.35,10.95,32.44,10.699,36.89,79.37,73.57,72.81,67.02,65.363254,156.18,252.18,233.54,174.63,92.71,152.764033,67.82,142.82,15.34535,13.55,51.654457,38.71,,105.804085,,319.87
2016-12-20,2.62925,29.2375,39.821,40.76,18.207,13.919319,20.65,11.51,32.61,10.685,37.21,78.88,74.04,73.4,66.91,65.262986,156.39,253.73,235.14,175.26,94.34,154.343361,68.45,143.91,15.40667,14.16,52.100275,38.76,,106.182956,,317.21
2016-12-21,2.64575,29.265,39.728,40.61,18.229,13.846653,20.58,11.47,32.58,10.648,36.98,78.98,74.17,73.6,67.16,65.168616,157.48,252.52,233.15,174.1,93.82,153.76906,67.82,142.39,15.34535,14.05,52.304293,38.91,,105.722899,,322.2
2016-12-22,2.67775,29.0725,39.563,40.484,18.06,13.896653,23.19,11.6,33.01,10.769,36.93,79.15,74.2,73.45,66.76,65.150921,157.46,252.8,233.72,174.53,94.12,152.285449,68.07,142.8,15.383675,13.8,53.037249,39.02,,105.470319,,317.11
2016-12-23,2.7445,29.13,39.4955,40.39,18.194,14.222652,23.26,11.58,32.9,10.806,36.97,79.12,74.38,73.84,66.86,65.262986,157.81,249.59,232.99,175.25,94.32,152.5726,68.26,142.74,15.16139,13.81,53.158148,39.11,,105.533464,,315.38
2016-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.6
2016-12-27,2.933,29.315,39.5775,40.4965,18.231,14.635319,23.3,12.07,33.33,10.903,37.07,80.02,74.87,74.31,67.25,65.457625,157.48,250.86,233.24,174.58,94.55,152.668317,68.49,143.27,15.16139,13.76,53.022136,39.38,,105.569547,,313.99
2016-12-28,2.73125,29.19,39.2525,40.2285,18.019,14.649319,22.78,11.55,32.9,10.757,36.63,79.76,74.05,73.56,65.75,64.991671,156.1,249.58,231.95,173.05,93.15,151.711149,67.7,140.87,14.755144,13.57,52.296737,38.79,,104.414894,,317.52
2016-12-29,2.78575,29.1825,39.1395,40.144,17.987,14.311986,22.27,11.59,32.66,10.715,36.66,79.29,74.15,73.58,66.04,65.204004,155.69,250.59,232.63,173.21,93.29,151.759007,67.61,140.26,14.333569,13.48,51.70735,38.02,,104.640412,,317.44
2016-12-30,2.6685,28.955,38.591,39.6225,17.677,14.245986,21.92,11.34,32.27,10.573,36.27,78.68,72.97,72.62,65.2,64.655477,155.68,249.94,232.58,172.66,92.74,151.232564,67.09,140.0,14.210929,13.19,51.344651,38.17,,104.505101,,320.4
2017-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.98
2017-01-03,2.55025,29.0375,39.307,40.4005,17.834,14.465986,22.55,11.43,31.94,10.726,36.6,79.41,73.58,72.505,65.4,65.369153,156.97,253.31,234.89,175.45,93.99,151.66329,68.53,142.55,14.709154,13.78,52.462974,39.62,,104.802785,,321.64
2017-01-04,2.60975,29.005,39.345,40.3885,17.707,15.132652,22.36,11.43,32.24,10.732,36.41,79.13,73.49,72.36,65.47,65.41044,158.62,253.99,235.25,175.54,93.57,151.711149,68.17,142.64,15.10007,14.83,53.301717,39.12,,105.091448,,327.66
2017-01-05,2.5435,29.1525,39.701,40.651,17.428,15.116652,22.11,11.24,32.1,10.708,36.35,78.42,72.92,71.32,65.55,65.675856,158.71,255.98,235.99,176.14,93.0,150.849697,67.35,141.37,15.40667,14.62,53.309273,39.05,,105.325987,,331.48
2017-01-06,2.5775,29.4775,40.3075,41.2605,17.659,15.267318,22.04,11.32,32.04,10.76,36.48,79.13,74.15,71.6,65.53,66.383634,159.1,257.85,236.73,177.46,93.04,151.280423,68.01,141.49,15.812916,14.9,53.180817,38.49,,106.922655,,330.19
2017-01-09,2.682,29.7475,40.3325,41.359,17.697,15.418651,22.34,11.49,32.78,10.886,36.61,79.59,74.34,71.94,65.65,65.764328,158.32,257.81,235.81,176.07,92.37,150.562547,66.88,140.78,15.628955,14.68,54.299141,38.05,,106.038624,,335.23
2017-01-10,2.66175,29.7775,40.2395,41.3005,18.057,15.324651,22.48,11.44,33.13,10.847,36.54,79.33,74.6,72.35,65.63,65.622773,159.07,256.17,233.11,176.36,93.83,150.131821,67.21,141.83,15.874236,15.55,53.528404,37.63,,106.309246,,336.75
